 ./electrum-meowcoin-v2.1.0-24-gf18eaa7c3-dirty-x86_64.AppImage --oneserver --server meowelectrum2.testtopper.biz:50002:s -v 
 79.83 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.83 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.83 | I | blockchain.Blockchain | LWMA: height=1622930, algo=scrypt, found=27/91, need more headers
 79.83 | I | blockchain.Blockchain | LWMA: height=1622931, detected algo=scrypt from header
 79.83 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.83 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.83 | I | blockchain.Blockchain | LWMA: height=1622931, algo=scrypt, found=28/91, need more headers
 79.83 | I | blockchain.Blockchain | LWMA: height=1622932, detected algo=scrypt from header
 79.83 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.83 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.83 | I | blockchain.Blockchain | LWMA: height=1622932, algo=scrypt, found=29/91, need more headers
 79.83 | I | blockchain.Blockchain | LWMA: height=1622933, detected algo=scrypt from header
 79.83 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.83 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.83 | I | blockchain.Blockchain | LWMA: height=1622933, algo=scrypt, found=30/91, need more headers
 79.83 | I | blockchain.Blockchain | LWMA: height=1622934, detected algo=scrypt from header
 79.83 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.83 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.83 | I | blockchain.Blockchain | LWMA: height=1622934, algo=scrypt, found=31/91, need more headers
 79.83 | I | blockchain.Blockchain | LWMA: height=1622935, detected algo=meowpow from header
 79.83 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.83 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.83 | I | blockchain.Blockchain | LWMA: height=1622935, algo=meowpow, found=23/91, need more headers
 79.83 | I | blockchain.Blockchain | LWMA: height=1622936, detected algo=meowpow from header
 79.83 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.83 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.83 | I | blockchain.Blockchain | LWMA: height=1622936, algo=meowpow, found=24/91, need more headers
 79.83 | I | blockchain.Blockchain | LWMA: height=1622937, detected algo=meowpow from header
 79.83 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.83 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.83 | I | blockchain.Blockchain | LWMA: height=1622937, algo=meowpow, found=25/91, need more headers
 79.83 | I | blockchain.Blockchain | LWMA: height=1622938, detected algo=meowpow from header
 79.83 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.83 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.83 | I | blockchain.Blockchain | LWMA: height=1622938, algo=meowpow, found=26/91, need more headers
 79.83 | I | blockchain.Blockchain | LWMA: height=1622939, detected algo=scrypt from header
 79.83 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.83 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.83 | I | blockchain.Blockchain | LWMA: height=1622939, algo=scrypt, found=32/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622940, detected algo=scrypt from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622940, algo=scrypt, found=33/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622941, detected algo=scrypt from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622941, algo=scrypt, found=34/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622942, detected algo=meowpow from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622942, algo=meowpow, found=27/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622943, detected algo=scrypt from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622943, algo=scrypt, found=35/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622944, detected algo=meowpow from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622944, algo=meowpow, found=28/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622945, detected algo=meowpow from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622945, algo=meowpow, found=29/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622946, detected algo=scrypt from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622946, algo=scrypt, found=36/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622947, detected algo=meowpow from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622947, algo=meowpow, found=30/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622948, detected algo=meowpow from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622948, algo=meowpow, found=31/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622949, detected algo=meowpow from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622949, algo=meowpow, found=32/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622950, detected algo=meowpow from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622950, algo=meowpow, found=33/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622951, detected algo=scrypt from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622951, algo=scrypt, found=37/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622952, detected algo=meowpow from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622952, algo=meowpow, found=34/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622953, detected algo=meowpow from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622953, algo=meowpow, found=35/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622954, detected algo=scrypt from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622954, algo=scrypt, found=38/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622955, detected algo=scrypt from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622955, algo=scrypt, found=39/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622956, detected algo=meowpow from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622956, algo=meowpow, found=36/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622957, detected algo=meowpow from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622957, algo=meowpow, found=37/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622958, detected algo=meowpow from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622958, algo=meowpow, found=38/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622959, detected algo=scrypt from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622959, algo=scrypt, found=40/91, need more headers
 79.84 | I | blockchain.Blockchain | LWMA: height=1622960, detected algo=meowpow from header
 79.84 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.84 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.84 | I | blockchain.Blockchain | LWMA: height=1622960, algo=meowpow, found=39/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622961, detected algo=meowpow from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622961, algo=meowpow, found=40/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622962, detected algo=meowpow from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622962, algo=meowpow, found=41/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622963, detected algo=meowpow from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622963, algo=meowpow, found=42/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622964, detected algo=scrypt from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622964, algo=scrypt, found=41/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622965, detected algo=scrypt from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622965, algo=scrypt, found=42/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622966, detected algo=meowpow from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622966, algo=meowpow, found=43/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622967, detected algo=scrypt from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622967, algo=scrypt, found=43/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622968, detected algo=meowpow from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622968, algo=meowpow, found=44/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622969, detected algo=scrypt from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622969, algo=scrypt, found=44/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622970, detected algo=scrypt from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622970, algo=scrypt, found=45/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622971, detected algo=meowpow from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622971, algo=meowpow, found=45/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622972, detected algo=meowpow from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622972, algo=meowpow, found=46/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622973, detected algo=scrypt from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622973, algo=scrypt, found=46/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622974, detected algo=scrypt from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622974, algo=scrypt, found=47/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622975, detected algo=meowpow from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622975, algo=meowpow, found=47/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622976, detected algo=meowpow from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622976, algo=meowpow, found=48/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622977, detected algo=meowpow from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622977, algo=meowpow, found=49/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622978, detected algo=meowpow from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622978, algo=meowpow, found=50/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622979, detected algo=meowpow from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622979, algo=meowpow, found=51/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622980, detected algo=scrypt from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622980, algo=scrypt, found=48/91, need more headers
 79.85 | I | blockchain.Blockchain | LWMA: height=1622981, detected algo=meowpow from header
 79.85 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.85 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.85 | I | blockchain.Blockchain | LWMA: height=1622981, algo=meowpow, found=52/91, need more headers
 79.86 | I | blockchain.Blockchain | LWMA: height=1622982, detected algo=meowpow from header
 79.86 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.86 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.86 | I | blockchain.Blockchain | LWMA: height=1622982, algo=meowpow, found=53/91, need more headers
 79.86 | I | blockchain.Blockchain | LWMA: height=1622983, detected algo=scrypt from header
 79.86 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.86 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.86 | I | blockchain.Blockchain | LWMA: height=1622983, algo=scrypt, found=49/91, need more headers
 79.86 | I | blockchain.Blockchain | LWMA: height=1622984, detected algo=scrypt from header
 79.86 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.86 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.86 | I | blockchain.Blockchain | LWMA: height=1622984, algo=scrypt, found=50/91, need more headers
 79.86 | I | blockchain.Blockchain | LWMA: height=1622985, detected algo=scrypt from header
 79.86 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.86 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.86 | I | blockchain.Blockchain | LWMA: height=1622985, algo=scrypt, found=51/91, need more headers
 79.86 | I | blockchain.Blockchain | LWMA: height=1622986, detected algo=scrypt from header
 79.86 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.86 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.86 | I | blockchain.Blockchain | LWMA: height=1622986, algo=scrypt, found=52/91, need more headers
 79.86 | I | blockchain.Blockchain | LWMA: height=1622987, detected algo=meowpow from header
 79.86 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.86 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.86 | I | blockchain.Blockchain | LWMA: height=1622987, algo=meowpow, found=54/91, need more headers
 79.86 | I | blockchain.Blockchain | LWMA: height=1622988, detected algo=meowpow from header
 79.86 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.86 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.86 | I | blockchain.Blockchain | LWMA: height=1622988, algo=meowpow, found=55/91, need more headers
 79.86 | I | blockchain.Blockchain | LWMA: height=1622989, detected algo=scrypt from header
 79.86 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.86 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.86 | I | blockchain.Blockchain | LWMA: height=1622989, algo=scrypt, found=53/91, need more headers
 79.86 | I | blockchain.Blockchain | LWMA: height=1622990, detected algo=scrypt from header
 79.86 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.86 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.86 | I | blockchain.Blockchain | LWMA: height=1622990, algo=scrypt, found=54/91, need more headers
 79.86 | I | blockchain.Blockchain | LWMA: height=1622991, detected algo=scrypt from header
 79.86 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.86 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.86 | I | blockchain.Blockchain | LWMA: height=1622991, algo=scrypt, found=55/91, need more headers
 79.86 | I | blockchain.Blockchain | LWMA: height=1622992, detected algo=scrypt from header
 79.86 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.86 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.86 | I | blockchain.Blockchain | LWMA: height=1622992, algo=scrypt, found=56/91, need more headers
 79.86 | I | blockchain.Blockchain | LWMA: height=1622993, detected algo=meowpow from header
 79.86 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.86 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.86 | I | blockchain.Blockchain | LWMA: height=1622993, algo=meowpow, found=56/91, need more headers
 79.86 | I | blockchain.Blockchain | LWMA: height=1622994, detected algo=meowpow from header
 79.86 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.86 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.86 | I | blockchain.Blockchain | LWMA: height=1622994, algo=meowpow, found=57/91, need more headers
 79.86 | I | blockchain.Blockchain | LWMA: height=1622995, detected algo=meowpow from header
 79.86 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.86 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.86 | I | blockchain.Blockchain | LWMA: height=1622995, algo=meowpow, found=58/91, need more headers
 79.86 | I | blockchain.Blockchain | LWMA: height=1622996, detected algo=scrypt from header
 79.86 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.86 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.86 | I | blockchain.Blockchain | LWMA: height=1622996, algo=scrypt, found=57/91, need more headers
 79.86 | I | blockchain.Blockchain | LWMA: height=1622997, detected algo=meowpow from header
 79.86 | I | blockchain | get_block_algo: h=1622881, version=0x30090000, bit8=False, is_auxpow=False, algo=meowpow
 79.86 | I | blockchain | get_block_algo: h=1622880, version=0x30090100, bit8=True, is_auxpow=True, algo=scrypt
 79.86 | I | blockchain.Blockchain | LWMA: height=1622997, algo=meowpow, found=59/91, need more headers
